run,model,weight
run1,syn,-0.015146652
run1,syn,-0.0058867405
run1,syn,0.0018675255
run1,syn,-0.0050195446
run1,syn,0.0022196718
run1,syn,0.0054867985
run1,syn,-0.007569255
run1,syn,-0.026112083
run1,syn,-0.014772297
run1,syn,-0.018494252
run1,syn,0.006361276
run1,syn,-0.0018920782
run1,syn,-0.02106805
run1,syn,-0.021410368
run1,syn,-0.026713751
run1,syn,0.004477017
run1,syn,-0.017928408
run1,syn,-0.025043268
run1,syn,-0.013774729
run1,syn,-0.008777439
run1,syn,0.0053677456
run1,syn,-0.005769236
run1,syn,0.00049008796
run1,syn,-0.009586919
run1,syn,-0.0076545905
run1,syn,-0.005071481
run1,syn,-0.024684392
run1,syn,0.0012674998
run1,syn,0.006269958
run1,syn,-0.013001915
run1,syn,-0.0189444
run1,syn,0.0045622243
run1,syn,-0.006735772
run1,syn,0.0026949262
run1,syn,-0.0031244191
run1,syn,-0.0049253535
run1,syn,-0.0052331225
run1,syn,-0.0013656386
run1,syn,-0.016468406
run1,syn,-0.013460797
run1,syn,-0.010744512
run1,syn,-0.00077133765
run1,syn,-0.0011222698
run1,syn,-0.020652032
run1,syn,-0.012407398
run1,syn,-0.020026613
run1,syn,-0.0071274983
run1,syn,0.0025550642
run1,syn,-0.013371369
run1,syn,0.0120226685
run1,syn,-0.005540464
run1,syn,-0.00051103253
run1,syn,0.009508121
run1,syn,0.014276749
run1,syn,-0.0019019647
run1,syn,0.00975434
run1,syn,-0.022676557
run1,syn,0.0070619807
run1,syn,0.0032325394
run1,syn,0.005070639
run1,syn,-0.006441896
run1,syn,-0.007528736
run1,syn,-0.014454497
run1,syn,-0.0039790026
run1,syn,0.008913392
run1,syn,-0.005494094
run1,syn,1.25E-03
run1,syn,-0.0060855704
run1,syn,0.0023342017
run1,syn,-0.0036765062
run1,syn,0.025606252
run1,syn,0.017729407
run1,syn,0.007868241
run1,syn,-0.01673827
run1,syn,-0.004061875
run1,syn,-0.008495914
run1,syn,-0.011442233
run1,syn,0.021752885
run1,syn,0.009681221
run1,syn,-0.0004765106
run1,syn,0.019352183
run1,syn,0.036190107
run1,syn,-0.0014811438
run1,syn,0.011538923
run1,syn,0.01968575
run1,syn,0.018310025
run1,syn,0.006729088
run1,syn,0.008287599
run1,syn,-0.007964358
run1,syn,0.0022601169
run1,syn,0.009822447
run1,syn,-0.007158311
run1,syn,0.005711652
run1,syn,0.0209581
run1,syn,0.011498261
run1,syn,0.002136698
run1,syn,0.009337259
run1,syn,-0.0019586005
run1,syn,0.0004903296
run1,syn,0.011002193
run1,syn,0.01727726
run1,syn,8.34E-04
run1,syn,0.0102229975
run1,syn,0.003932195
run1,syn,0.023664163
run1,syn,0.007372557
run1,syn,-0.0029509682
run1,syn,-0.006902496
run1,syn,0.011011748
run1,syn,0.007928444
run1,syn,0.0026222337
run1,syn,-0.0016794748
run1,syn,0.015756615
run1,syn,0.035230882
run1,syn,0.018611802
run1,syn,-0.009116681
run1,syn,0.007756085
run1,syn,0.018640889
run1,syn,0.00965932
run1,syn,-0.00715835
run1,syn,0.0012629894
run1,syn,-0.013237084
run1,syn,0.030767461
run1,syn,-0.006205905
run1,syn,0.017456949
run1,syn,0.006991744
run1,syn,0.00061385706
run1,syn,0.0038056886
run1,syn,-0.00466015
run1,syn,-0.0029283687
run1,syn,-0.003993525
run1,syn,0.016535174
run1,syn,0.0053155404
run1,syn,0.0070638685
run1,syn,0.03355907
run1,syn,0.027996246
run1,syn,0.021770146
run1,syn,0.0024543107
run1,syn,0.006715785
run1,syn,-0.0006876057
run1,syn,0.0055091325
run1,syn,0.030435707
run1,syn,0.021088231
run1,syn,-0.002275073
run1,syn,0.029309638
run1,syn,0.035524875
run1,syn,0.019212972
run1,syn,0.021839913
run1,syn,0.008999748
run1,syn,0.043022003
run1,syn,0.016613018
run1,syn,-0.010375871
run1,syn,0.0020381585
run1,syn,0.0009474363
run1,syn,0.0073629674
run1,syn,-0.0022122571
run1,syn,0.021288147
run1,syn,0.023512566
run1,syn,0.0096632335
run1,syn,-0.000814748
run1,syn,-0.0032558693
run1,syn,0.0011112749
run1,syn,-0.001554748
run1,syn,0.016099852
run1,syn,0.018781649
run1,syn,-0.00067904056
run1,syn,0.032867014
run1,syn,0.034619957
run1,syn,0.0052758725
run1,syn,-0.0064753853
run1,syn,0.0023926692
run1,syn,-0.014392126
run1,syn,0.0018992727
run1,syn,0.031440742
run1,syn,0.026689682
run1,syn,0.0050690784
run1,syn,0.038907483
run1,syn,0.02282342
run1,syn,0.01065689
run1,syn,0.02807382
run1,syn,-0.0011096159
run1,syn,0.060241528
run1,syn,0.021514434
run1,syn,-0.0077793947
run1,syn,0.0034387726
run1,syn,-0.011824194
run1,syn,0.030409832
run1,syn,-0.022792382
run1,syn,0.023014698
run1,syn,0.02183886
run1,syn,0.007344222
run1,syn,-0.008370685
run1,syn,0.0008569779
run1,syn,0.006617626
run1,syn,0.01006036
run1,syn,0.018213047
run1,syn,0.0039795944
run1,syn,-0.0016040629
run1,syn,0.05760603
run1,syn,0.053671684
run1,syn,0.03557524
run1,syn,0.0121659385
run1,syn,-0.0025829896
run1,syn,-0.002406257
run1,syn,0.04391648
run1,syn,0.038013
run1,syn,0.043218
run1,syn,0.0009974872
run1,syn,0.049029436
run1,syn,0.02753621
run1,syn,0.027538218
run1,syn,0.047602244
run1,syn,0.0042157536
run1,syn,0.050053895
run1,syn,0.04340473
run1,syn,0.0017440629
run1,syn,0.0032717392
run1,syn,0.00612389
run1,syn,0.007387495
run1,syn,-0.0014819731
run1,syn,0.046863034
run1,syn,0.0324724
run1,syn,0.026729895
run1,syn,0.011955753
run1,syn,0.0100329565
run1,syn,0.0034881164
run1,syn,0.00033630582
run1,syn,0.042356987
run1,syn,0.05537556
run1,syn,-0.002808923
run1,syn,0.044734113
run1,syn,0.056268133
run1,syn,0.067140445
run1,syn,0.026559917
run1,syn,-0.023869393
run1,syn,0.027689353
run1,syn,0.06266287
run1,syn,0.036065735
run1,syn,0.06405632
run1,syn,-0.000553255
run1,syn,0.05786974
run1,syn,0.0195767
run1,syn,0.028634947
run1,syn,0.06765044
run1,syn,-0.008810778
run1,syn,0.043744057
run1,syn,0.034594886
run1,syn,-0.0026736786
run1,syn,0.022521602
run1,syn,0.00049261586
run1,syn,0.005340079
run1,syn,-0.011125622
run1,syn,0.023419704
run1,syn,0.03088462
run1,syn,0.05560424
run1,syn,-0.004518936
run1,syn,-0.007702359
run1,syn,-0.005405806
run1,syn,-0.0004195
run1,syn,0.046453603
run1,syn,0.086115144
run1,syn,0.00076287123
run1,syn,0.04518489
run1,syn,0.041721646
run1,syn,0.041605946
run1,syn,0.024581965
run1,syn,-0.009454979
run1,syn,0.019935291
run1,syn,0.05370055
run1,syn,0.032975953
run1,syn,0.036061388
run1,syn,0.0076200394
run1,syn,0.045600437
run1,syn,0.0328332
run1,syn,0.015734755
run1,syn,0.035739124
run1,syn,-0.019438662
run1,syn,0.016644377
run1,syn,0.028016685
run1,syn,-0.012978874
run1,syn,0.014089863
run1,syn,-0.0032029543
run1,syn,-0.025346953
run1,syn,-0.017185548
run1,syn,0.018145848
run1,syn,0.0298681
run1,syn,0.024462566
run1,syn,-0.011807846
run1,syn,-0.009881005
run1,syn,0.004061278
run1,syn,0.0012934473
run1,syn,0.023434572
run1,syn,0.07122323
run1,syn,5.00E-03
run1,syn,0.019168442
run1,syn,0.016712498
run1,syn,0.02480705
run1,syn,0.008901425
run1,syn,-0.00397247
run1,syn,0.012170626
run1,syn,0.022053853
run1,syn,0.0071318047
run1,syn,0.017890912
run1,syn,7.05E-04
run1,syn,0.029640079
run1,syn,0.021098766
run1,syn,0.0042875283
run1,syn,0.011818884
run1,syn,0.005288694
run1,syn,-0.0016605686
run1,syn,0.0108180465
run1,syn,-0.0069419215
run1,syn,-0.00040153833
run1,syn,-0.00170427
run1,syn,-0.015720084
run1,syn,-0.002027708
run1,syn,-0.00067213806
run1,syn,0.0032983464
run1,syn,0.0141523415
run1,syn,0.004827602
run1,syn,0.00045680627
run1,syn,-0.00851923
run1,syn,0.0057149483
run1,syn,0.006970773
run1,syn,0.041789386
run1,syn,0.005642213
run1,syn,0.014805125
run1,syn,0.004773537
run1,syn,0.0055160187
run1,syn,0.0076192967
run1,syn,0.009347394
run1,syn,0.0072235735
run1,syn,0.017402057
run1,syn,0.01291519
run1,syn,0.0053207516
run1,syn,-0.0026972955
run1,syn,0.011653704
run1,syn,-0.0091553265
run1,syn,0.0075313495
run1,syn,0.0018315832
run1,syn,0.01665482
run1,syn,-0.003955449
run1,syn,0.0037791878
run1,syn,0.006904913
run1,syn,-0.0015455494
run1,syn,0.008765777
run1,syn,-0.030112928
run1,syn,0.0040892484
run1,syn,0.0153899705
run1,syn,0.017908765
run1,syn,-0.00019559986
run1,syn,0.015277709
run1,syn,0.016002534
run1,syn,0.0002957224
run1,syn,-0.003402677
run1,syn,0.0046766642
run1,syn,0.011806572
run1,syn,-0.002391754
run1,syn,0.0006526401
run1,syn,-0.006071601
run1,syn,0.0020617011
run1,syn,-0.007920383
run1,syn,-0.012909241
run1,syn,0.001890853
run1,syn,-0.0011921048
run1,syn,0.0051209023
run1,syn,-0.0064054425
run1,syn,-0.0005783752
run1,syn,-0.010761496
run1,syn,-0.05795823
run1,syn,-0.0006936318
run1,syn,1.15E-02
run1,syn,-0.0052051186
run1,syn,-0.007008898
run1,syn,-0.0034119668
run1,syn,-0.030963052
run1,syn,-0.0053709275
run1,syn,-0.021353424
run1,syn,-0.036484648
run1,syn,-0.018812403
run1,syn,-0.010120115
run1,syn,-0.0019724688
run1,syn,0.001806547
run1,syn,-0.0182865
run1,syn,-0.018033957
run1,syn,0.002740027
run1,syn,0.0033577466
run1,syn,-0.007284822
run1,syn,0.010242242
run2,syn,-0.006487486
run2,syn,0.002427311
run2,syn,0.0019466372
run2,syn,-0.013043246
run2,syn,-0.010520805
run2,syn,-0.012100115
run2,syn,-0.0023274072
run2,syn,0.0027057063
run2,syn,-0.012960746
run2,syn,-0.010242196
run2,syn,0.0076166424
run2,syn,4.68E-04
run2,syn,0.0007550935
run2,syn,-0.0043702694
run2,syn,-0.0042966576
run2,syn,-0.004313269
run2,syn,-0.012493563
run2,syn,-0.0003265543
run2,syn,-0.012678963
run2,syn,-0.032574866
run2,syn,-0.010475669
run2,syn,-0.003258091
run2,syn,-0.014953541
run2,syn,-0.01714014
run2,syn,-0.00083287316
run2,syn,0.002221485
run2,syn,-0.016332097
run2,syn,0.00510551
run2,syn,-0.016698794
run2,syn,-0.01980891
run2,syn,-0.00070170953
run2,syn,0.0021776552
run2,syn,-0.0072566047
run2,syn,-0.020374678
run2,syn,-0.02147255
run2,syn,-0.014687537
run2,syn,-0.012964804
run2,syn,0.0012569344
run2,syn,-0.015507489
run2,syn,-0.013381857
run2,syn,-0.018844282
run2,syn,-0.0099153705
run2,syn,-0.005807143
run2,syn,-0.017979508
run2,syn,-0.023872247
run2,syn,-0.015775539
run2,syn,-0.003122838
run2,syn,-0.021802593
run2,syn,-0.021761209
run2,syn,-0.013037951
run2,syn,-0.028711636
run2,syn,-0.01928489
run2,syn,-0.00317773
run2,syn,-0.017450336
run2,syn,-0.009164647
run2,syn,-0.0033628112
run2,syn,-0.01965338
run2,syn,-0.016431004
run2,syn,-0.0108564105
run2,syn,-0.03165896
run2,syn,-0.01941549
run2,syn,-0.013842542
run2,syn,-0.017737547
run2,syn,-0.019496018
run2,syn,-0.0059156087
run2,syn,-0.015566912
run2,syn,-0.0032337476
run2,syn,-0.010800492
run2,syn,-0.0041865665
run2,syn,-0.003704484
run2,syn,-0.025141738
run2,syn,-0.0020687343
run2,syn,0.011676619
run2,syn,0.0104745375
run2,syn,-0.02416594
run2,syn,-0.0010414058
run2,syn,-0.009556453
run2,syn,0.00018707663
run2,syn,-0.0021043834
run2,syn,-0.00837061
run2,syn,0.0065575032
run2,syn,-0.008034242
run2,syn,0.007467946
run2,syn,-0.010708107
run2,syn,0.00957511
run2,syn,-0.015720652
run2,syn,0.013769773
run2,syn,-0.0068611656
run2,syn,-0.019086743
run2,syn,-0.0129104
run2,syn,0.018216249
run2,syn,-0.0058770925
run2,syn,-0.024189971
run2,syn,0.019186199
run2,syn,-0.015473579
run2,syn,-0.0065216077
run2,syn,-0.01062547
run2,syn,-0.0026604952
run2,syn,0.008277768
run2,syn,-0.01298037
run2,syn,-0.012788692
run2,syn,-0.0015996723
run2,syn,-0.0020205304
run2,syn,0.0030764956
run2,syn,0.012742572
run2,syn,0.021353986
run2,syn,-0.010902477
run2,syn,0.004898985
run2,syn,-0.0015308596
run2,syn,-0.004576389
run2,syn,-0.004896229
run2,syn,-0.0035570208
run2,syn,0.023245871
run2,syn,-0.009665896
run2,syn,0.01714853
run2,syn,-0.027119342
run2,syn,-0.00096712355
run2,syn,-0.0045581628
run2,syn,0.02780957
run2,syn,-0.025724659
run2,syn,-0.00482143
run2,syn,-0.0079684
run2,syn,0.02276503
run2,syn,0.015562145
run2,syn,-0.035484746
run2,syn,0.03576568
run2,syn,0.013886906
run2,syn,-0.008168098
run2,syn,0.0171142
run2,syn,-0.0007208884
run2,syn,0.010788713
run2,syn,0.012999149
run2,syn,-0.013176614
run2,syn,-0.01876023
run2,syn,0.0078078434
run2,syn,0.022428697
run2,syn,0.011735216
run2,syn,0.016494133
run2,syn,0.0046626423
run2,syn,0.003776839
run2,syn,0.0018248688
run2,syn,-0.010805752
run2,syn,-0.0052507566
run2,syn,-0.0001544822
run2,syn,0.026654577
run2,syn,-0.005163487
run2,syn,0.04024584
run2,syn,-0.022616548
run2,syn,0.00047542807
run2,syn,0.011771634
run2,syn,0.01948686
run2,syn,-0.018897342
run2,syn,0.004539432
run2,syn,-0.009676471
run2,syn,0.028344002
run2,syn,0.014355905
run2,syn,-0.014391641
run2,syn,0.053823534
run2,syn,0.02178849
run2,syn,0.00051336363
run2,syn,0.022342643
run2,syn,0.022183327
run2,syn,0.03684468
run2,syn,-0.014333291
run2,syn,-0.007959256
run2,syn,-0.005031761
run2,syn,0.014367212
run2,syn,-0.013829708
run2,syn,0.058722243
run2,syn,0.051366813
run2,syn,0.00011241622
run2,syn,0.035212588
run2,syn,0.01437637
run2,syn,0.025016952
run2,syn,0.003724018
run2,syn,0.03256025
run2,syn,0.03022901
run2,syn,0.003236074
run2,syn,0.019287223
run2,syn,-0.026713062
run2,syn,-0.01614449
run2,syn,-0.015242882
run2,syn,0.026437609
run2,syn,-0.008737229
run2,syn,0.024411045
run2,syn,0.008683257
run2,syn,0.04984848
run2,syn,0.029868044
run2,syn,-0.00036798976
run2,syn,0.024035932
run2,syn,0.008007804
run2,syn,0.029171271
run2,syn,0.03470055
run2,syn,0.040463682
run2,syn,0.028996881
run2,syn,0.00155464
run2,syn,0.026756
run2,syn,0.0031057345
run2,syn,0.041879576
run2,syn,0.006197447
run2,syn,0.065785766
run2,syn,0.03822925
run2,syn,0.024698598
run2,syn,0.05777554
run2,syn,0.0281202
run2,syn,0.042390674
run2,syn,0.015074154
run2,syn,0.02073001
run2,syn,-0.004348308
run2,syn,0.024483789
run2,syn,-0.02577373
run2,syn,-0.011551425
run2,syn,0.0050063953
run2,syn,0.024883842
run2,syn,-0.02147112
run2,syn,0.005893122
run2,syn,0.037665732
run2,syn,0.035276562
run2,syn,0.060362883
run2,syn,0.03194503
run2,syn,-0.0029948708
run2,syn,-0.04127055
run2,syn,0.024233332
run2,syn,0.038120326
run2,syn,0.014170471
run2,syn,0.05310587
run2,syn,0.049506847
run2,syn,0.020408574
run2,syn,0.01361301
run2,syn,0.01598616
run2,syn,0.03163191
run2,syn,0.0049839765
run2,syn,0.05045256
run2,syn,0.00069544
run2,syn,-0.0013782859
run2,syn,0.0479149
run2,syn,0.04562512
run2,syn,0.05343266
run2,syn,0.03329953
run2,syn,0.035729215
run2,syn,-0.012811645
run2,syn,0.029282356
run2,syn,0.026129631
run2,syn,0.00766729
run2,syn,0.02182848
run2,syn,0.037911236
run2,syn,-0.022511836
run2,syn,0.031558305
run2,syn,0.029829714
run2,syn,0.052652422
run2,syn,-0.0053187395
run2,syn,0.06613293
run2,syn,-0.004230831
run2,syn,-0.03281354
run2,syn,0.030159164
run2,syn,0.044074275
run2,syn,0.0114813
run2,syn,0.045524113
run2,syn,0.033058096
run2,syn,0.018148739
run2,syn,-0.0013124702
run2,syn,-0.008858094
run2,syn,0.05518046
run2,syn,0.0320915
run2,syn,0.014922186
run2,syn,-0.017343337
run2,syn,0.017622767
run2,syn,0.034307525
run2,syn,0.0668693
run2,syn,0.03649951
run2,syn,0.012944825
run2,syn,0.035017822
run2,syn,0.048448153
run2,syn,0.030569162
run2,syn,0.061029457
run2,syn,-0.021463525
run2,syn,-0.0015375449
run2,syn,0.049344096
run2,syn,0.030174125
run2,syn,-0.0045143156
run2,syn,0.03155363
run2,syn,0.07539699
run2,syn,-0.029089948
run2,syn,0.06862834
run2,syn,-0.032716855
run2,syn,0.016103122
run2,syn,0.06853787
run2,syn,0.055004466
run2,syn,0.003711097
run2,syn,0.024572782
run2,syn,0.02423371
run2,syn,0.023301214
run2,syn,0.01891099
run2,syn,0.002031953
run2,syn,0.045842625
run2,syn,0.030226126
run2,syn,0.011623383
run2,syn,0.0036986647
run2,syn,0.024358254
run2,syn,0.017941449
run2,syn,0.021242127
run2,syn,0.012418861
run2,syn,-0.0016779089
run2,syn,0.008934783
run2,syn,0.038270384
run2,syn,0.004682087
run2,syn,0.06294723
run2,syn,-0.024489647
run2,syn,-0.010982786
run2,syn,0.022191118
run2,syn,0.023524802
run2,syn,-0.014329562
run2,syn,0.010277137
run2,syn,0.013969654
run2,syn,0.006377209
run2,syn,0.04560118
run2,syn,0.0009067957
run2,syn,0.053336646
run2,syn,0.033927597
run2,syn,0.011124561
run2,syn,-0.017100722
run2,syn,-7.59E-04
run2,syn,0.008371712
run2,syn,0.028967297
run2,syn,0.00555686
run2,syn,-0.006663445
run2,syn,0.0026638051
run2,syn,0.014201869
run2,syn,0.005106155
run2,syn,-0.009404417
run2,syn,-0.02717366
run2,syn,0.00094346795
run2,syn,0.0018742271
run2,syn,0.00072940043
run2,syn,-0.014215955
run2,syn,-0.0015758062
run2,syn,0.019304564
run2,syn,-0.0006443362
run2,syn,0.04024145
run2,syn,-0.019617565
run2,syn,-0.001929197
run2,syn,0.010201793
run2,syn,0.006705094
run2,syn,-0.0069045927
run2,syn,-0.013475289
run2,syn,-0.006434311
run2,syn,0.001485513
run2,syn,0.010891961
run2,syn,-0.0060374625
run2,syn,0.020954689
run2,syn,0.01409957
run2,syn,0.007733654
run2,syn,0.0001713559
run2,syn,0.0077160774
run2,syn,0.0044386415
run2,syn,0.010759976
run2,syn,-0.0044709053
run2,syn,0.0077993292
run2,syn,0.0072749304
run2,syn,0.0048289616
run2,syn,0.0034901788
run2,syn,-0.0011783398
run2,syn,0.0030897812
run2,syn,0.009764337
run2,syn,0.01706869
run2,syn,0.0038367568
run2,syn,-0.003479844
run2,syn,0.010129127
run2,syn,0.003962969
run2,syn,0.0029916998
run2,syn,0.0199848
run2,syn,-0.010407987
run2,syn,0.003449379
run2,syn,-0.0042044586
run2,syn,0.00024956558
run2,syn,-0.00034876005
run2,syn,0.0073872022
run2,syn,0.0042545567
run2,syn,-0.015006605
run2,syn,0.0114676375
run2,syn,-0.0013437523
run2,syn,0.0032203076
run2,syn,0.0045103845
run2,syn,0.0074152015
run2,syn,-0.0022345113
run2,syn,0.0015039014
run2,syn,-0.001862223
run2,syn,-0.009212164
run2,syn,-0.003951832
run2,syn,0.0031875325
run2,syn,0.008130825
run2,syn,0.0038358043
run2,syn,-0.0045445394
run2,syn,0.0018207182
run2,syn,1.94E-03
run2,syn,0.005913314
run2,syn,-0.00045552757
run2,syn,-0.0006588878
run2,syn,-0.0068919566
run2,syn,-0.0035098908
run2,syn,-0.01036116
run2,syn,0.005457516
run2,syn,-0.02602383
run2,syn,-0.011150995
run2,syn,-0.0045108814
run2,syn,0.0033873771
run2,syn,-0.014698917
run2,syn,0.0049426095
run2,syn,0.00030095875
run2,syn,0.0017325252
run2,syn,-0.034470692
run2,syn,0.0028752738
run2,syn,-0.023983663
run2,syn,-0.035006993
run2,syn,0.0027623482
run2,syn,-0.0023518496
run3,syn,0.0036527002
run3,syn,-0.011310591
run3,syn,-0.025863249
run3,syn,0.0018700017
run3,syn,0.0052523417
run3,syn,0.0067534037
run3,syn,-0.011123078
run3,syn,0.00041683653
run3,syn,-0.013449656
run3,syn,-0.0048240493
run3,syn,0.0028062647
run3,syn,0.0022188607
run3,syn,-0.02028233
run3,syn,-0.001774023
run3,syn,0.003669856
run3,syn,-0.005409559
run3,syn,-0.013418959
run3,syn,-0.01101614
run3,syn,-0.0009311109
run3,syn,-0.009879733
run3,syn,-0.009598133
run3,syn,0.0024215658
run3,syn,0.0040257694
run3,syn,-0.03910089
run3,syn,0.0018302398
run3,syn,0.0038626203
run3,syn,-0.011717262
run3,syn,-0.010186772
run3,syn,0.004646529
run3,syn,6.04E-03
run3,syn,-0.0030353991
run3,syn,0.0015744681
run3,syn,-0.013899756
run3,syn,-0.00261543
run3,syn,0.013013346
run3,syn,-0.019371632
run3,syn,-0.010841034
run3,syn,-0.010317665
run3,syn,-0.008887441
run3,syn,-0.021075333
run3,syn,-0.016115269
run3,syn,-0.010036482
run3,syn,-0.02084925
run3,syn,-0.0023127664
run3,syn,-0.015730957
run3,syn,0.002012195
run3,syn,0.0011797784
run3,syn,-0.01469215
run3,syn,-0.008616649
run3,syn,-0.02956605
run3,syn,-0.015022575
run3,syn,-0.021556312
run3,syn,-0.010717363
run3,syn,-0.016982887
run3,syn,0.00016694423
run3,syn,-0.0037226146
run3,syn,0.0012528673
run3,syn,-0.0025756003
run3,syn,-0.018933335
run3,syn,-0.0018415162
run3,syn,0.010085103
run3,syn,-0.027777249
run3,syn,-0.020392533
run3,syn,-0.010027537
run3,syn,-0.023942292
run3,syn,-0.00011303916
run3,syn,0.025969792
run3,syn,-0.01519296
run3,syn,-0.0012401612
run3,syn,-0.029250918
run3,syn,0.0023388378
run3,syn,-0.00958469
run3,syn,0.010075418
run3,syn,0.00649086
run3,syn,-0.014834436
run3,syn,0.007849825
run3,syn,-0.0050512943
run3,syn,0.0051082317
run3,syn,0.007334814
run3,syn,0.0076074093
run3,syn,0.0024371475
run3,syn,0.008639387
run3,syn,-0.020121321
run3,syn,-0.023546834
run3,syn,-0.0026279287
run3,syn,-0.019121712
run3,syn,-0.0072588394
run3,syn,0.010232268
run3,syn,-0.0075783464
run3,syn,-0.008107234
run3,syn,0.03914383
run3,syn,0.011239542
run3,syn,0.005847558
run3,syn,-0.0010514082
run3,syn,-0.0062568123
run3,syn,-0.016942501
run3,syn,-0.008550772
run3,syn,0.029036675
run3,syn,0.036401078
run3,syn,-0.0054264236
run3,syn,-0.0058591403
run3,syn,-0.012775274
run3,syn,-0.004793012
run3,syn,0.0035304762
run3,syn,-0.0040609017
run3,syn,0.0046790196
run3,syn,0.006935248
run3,syn,-0.001620143
run3,syn,-0.01935928
run3,syn,0.0013095662
run3,syn,0.0016377807
run3,syn,-0.0009856196
run3,syn,-0.0072579645
run3,syn,-0.019343568
run3,syn,-0.01036919
run3,syn,-0.02003309
run3,syn,-0.008449322
run3,syn,0.0020189863
run3,syn,-0.020990387
run3,syn,0.035252675
run3,syn,-0.011017949
run3,syn,-0.017505476
run3,syn,0.055609904
run3,syn,-0.0002682153
run3,syn,-0.005153181
run3,syn,-0.00441631
run3,syn,-0.00691971
run3,syn,0.0033849264
run3,syn,0.0011480693
run3,syn,0.030355275
run3,syn,0.0557247
run3,syn,0.0016730726
run3,syn,-0.002025038
run3,syn,0.0036541633
run3,syn,0.013525888
run3,syn,-0.0055367323
run3,syn,0.0057270937
run3,syn,0.01798026
run3,syn,0.008915032
run3,syn,-0.001894056
run3,syn,-0.016259776
run3,syn,-0.015897527
run3,syn,-0.0008654478
run3,syn,0.002174655
run3,syn,0.0016782815
run3,syn,-0.01571214
run3,syn,0.0018312037
run3,syn,-0.032445706
run3,syn,-0.009286648
run3,syn,0.0027924422
run3,syn,-0.014368345
run3,syn,0.031090066
run3,syn,0.013482997
run3,syn,-0.016146868
run3,syn,0.052824117
run3,syn,0.0004910007
run3,syn,0.009366965
run3,syn,-0.005817348
run3,syn,-0.0039200764
run3,syn,0.012332359
run3,syn,0.029377725
run3,syn,0.024685562
run3,syn,0.04972594
run3,syn,0.047825202
run3,syn,0.010405846
run3,syn,0.0116401715
run3,syn,-0.009014277
run3,syn,0.034056295
run3,syn,0.018521264
run3,syn,0.038772583
run3,syn,0.028806588
run3,syn,-0.0008215308
run3,syn,0.0036675367
run3,syn,0.017505772
run3,syn,-0.0012942308
run3,syn,0.03716698
run3,syn,-0.0030148928
run3,syn,-0.046582885
run3,syn,0.004601851
run3,syn,-0.0017975476
run3,syn,0.01860629
run3,syn,0.015064701
run3,syn,0.00851974
run3,syn,0.014715614
run3,syn,0.03179837
run3,syn,-0.026238304
run3,syn,0.033034373
run3,syn,0.011429979
run3,syn,0.034765936
run3,syn,0.039157383
run3,syn,0.028778411
run3,syn,0.022455435
run3,syn,0.041841663
run3,syn,0.0064983116
run3,syn,0.013720376
run3,syn,0.07243818
run3,syn,0.022089876
run3,syn,0.046946496
run3,syn,0.0031682039
run3,syn,0.05631909
run3,syn,0.017572295
run3,syn,0.035370827
run3,syn,0.03883666
run3,syn,0.0033315648
run3,syn,-0.002005316
run3,syn,-0.0063656247
run3,syn,0.0029934119
run3,syn,0.053432066
run3,syn,0.002375024
run3,syn,-0.0406608
run3,syn,0.011666831
run3,syn,-0.0037000682
run3,syn,0.04012686
run3,syn,0.039094955
run3,syn,0.012121124
run3,syn,-0.009512599
run3,syn,0.034222566
run3,syn,-0.01916096
run3,syn,-0.031695977
run3,syn,0.003097454
run3,syn,0.031682964
run3,syn,0.044571303
run3,syn,0.046846274
run3,syn,0.047387388
run3,syn,0.0652933
run3,syn,0.027759325
run3,syn,-0.0014069732
run3,syn,0.051301423
run3,syn,0.07097284
run3,syn,0.042974662
run3,syn,0.024089636
run3,syn,0.04134013
run3,syn,-0.003070888
run3,syn,0.0014799312
run3,syn,-0.0035710838
run3,syn,-0.00049373903
run3,syn,0.0208639
run3,syn,0.02433182
run3,syn,-0.00012701773
run3,syn,0.010573751
run3,syn,0.021258518
run3,syn,-0.012375053
run3,syn,0.043170474
run3,syn,-0.05940316
run3,syn,0.018290445
run3,syn,0.07022162
run3,syn,0.059841856
run3,syn,0.012691735
run3,syn,0.041840583
run3,syn,-0.022876196
run3,syn,0.01938289
run3,syn,-0.0055699483
run3,syn,0.03475815
run3,syn,0.055740956
run3,syn,0.07896604
run3,syn,0.018079525
run3,syn,0.04769605
run3,syn,0.057830215
run3,syn,0.010361623
run3,syn,0.031926554
run3,syn,0.09735978
run3,syn,0.045527827
run3,syn,-0.0055076084
run3,syn,0.046381727
run3,syn,-0.014935904
run3,syn,-0.007951141
run3,syn,-0.0029325504
run3,syn,-0.0013644857
run3,syn,-0.0028261123
run3,syn,-0.0053182123
run3,syn,-0.0019111497
run3,syn,0.0013530385
run3,syn,-0.00460249
run3,syn,0.059839286
run3,syn,0.07714003
run3,syn,-0.07005488
run3,syn,0.001479398
run3,syn,0.06460525
run3,syn,0.016761716
run3,syn,0.03750874
run3,syn,0.013961723
run3,syn,0.0143063925
run3,syn,0.10618819
run3,syn,-0.0060826503
run3,syn,0.0076630386
run3,syn,0.04859268
run3,syn,0.06996662
run3,syn,0.015804755
run3,syn,0.026381826
run3,syn,0.05979992
run3,syn,0.058391437
run3,syn,0.022418765
run3,syn,0.040797576
run3,syn,0.034241103
run3,syn,-0.010620194
run3,syn,0.034572333
